Perfil_latente,Pedidos_mensuales,Gasto_promedio,Tiempo_promedio_entrega,Variedad_productos,Gasto_mensual_aprox,Indice_experiencia_logistica,Region,Canal,Metodo_pago,Edad,Segmento_edad,Antiguedad_meses,Satisfaccion_1a5,Tuvo_devolucion,Nivel_fidelidad,Riesgo_churn,Suscripcion
Premium,12,63.45147620452415,30.298213076231022,7,761.4177144542898,0.03558005894173325,Lima,App,Transferencia,23,18-25,34,3,1,Platino,Bajo,0
Premium,9,53.59738975126788,27.76110599156209,3,482.37650776141095,0.033606545052375626,Lima,Web,Efectivo,22,18-25,29,3,1,Oro,Medio,1
Premium,13,45.01366104211549,19.66849585183498,3,585.1775935475014,0.03468958943951596,Lima,App,Tarjeta,35,26-35,13,3,1,Oro,Bajo,0
Premium,10,40.48815629612044,29.623445577773985,5,404.8815629612044,0.03130543628032338,Lima,App,Tarjeta,32,26-35,11,2,1,Oro,Medio,0
Premium,12,46.581781797538646,32.60697582581366,5,558.9813815704638,0.033418969616239205,Lima,App,Tarjeta,33,26-35,28,3,1,Platino,Bajo,1
Premium,15,39.93072639054856,27.761800381499253,2,598.9608958582284,0.030130175484815225,Lima,App,Tarjeta,30,26-35,33,3,1,Platino,Bajo,1
Premium,8,50.47825319784683,23.914864389130194,7,403.82602558277466,0.03545219917195741,Lima,Web,Tarjeta,38,36-50,33,3,1,Oro,Bajo,0
Premium,12,44.35803820139513,29.276983755841638,5,532.2964584167416,0.03212428973022454,Lima,App,Tarjeta,22,18-25,24,2,1,Oro,Medio,0
Premium,12,35.059622067102495,28.901177360938537,12,420.71546480522994,0.030247508953564227,Lima,Web,Billetera,38,36-50,24,3,1,Oro,Bajo,1
Premium,8,62.55145788374904,22.996201817073512,5,500.4116630699923,0.0403159290454006,Lima,App,Tarjeta,18,18-25,25,3,0,Oro,Bajo,0
Premium,16,45.02327476570961,34.83510462437402,6,720.3723962513537,0.026763089494855043,Lima,App,Transferencia,29,26-35,35,2,1,Platino,Bajo,1
Premium,17,37.318631950246875,28.28158997860958,10,634.4167431541969,0.03316689703991636,Lima,App,Tarjeta,31,26-35,15,3,1,Platino,Bajo,1
Premium,16,48.31740865512459,20.544473628820096,1,773.0785384819934,0.040120553824528775,Lima,App,Tarjeta,20,18-25,30,3,1,Platino,Bajo,1
Premium,13,50.68371565967659,33.05808196812217,11,658.8883035757956,0.031771972103041037,Provincia,App,Tarjeta,45,36-50,40,2,0,Platino,Medio,1
Premium,9,32.53533274420967,30.81898298605025,6,292.817994697887,0.03215399923448961,Lima,App,Tarjeta,34,26-35,26,3,1,Oro,Medio,0
Premium,9,53.316476671257625,27.885794914982842,5,479.84829004131865,0.032515760454394235,Lima,Web,Tarjeta,32,26-35,32,3,1,Oro,Bajo,0
Premium,13,39.528424313097354,27.50493433105753,7,513.8695160702656,0.02943464292166537,Lima,App,Transferencia,50,36-50,34,3,1,Platino,Bajo,1
Premium,11,67.11028809190788,32.003491494158645,7,738.2131690109866,0.030082122768409755,Lima,App,Transferencia,37,36-50,23,1,1,Oro,Medio,0
Premium,6,55.23960512076735,35.80987804871379,5,331.4376307246041,0.03135422480100998,Lima,App,Tarjeta,38,36-50,29,1,1,Oro,Alto,1
Premium,8,46.001000098906836,27.92413290521813,8,368.0080007912547,0.030911454942343496,Lima,App,Transferencia,33,26-35,17,3,1,Oro,Bajo,0
Premium,9,42.5483222968265,27.089447751234914,6,382.93490067143847,0.032587169009295515,Lima,App,Tarjeta,31,26-35,35,3,1,Oro,Bajo,0
Premium,11,48.95032292436376,32.59859525645116,5,538.4535521680014,0.02752813388875987,Lima,App,Tarjeta,37,36-50,32,2,1,Platino,Medio,1
Premium,18,56.127907415832894,29.142134897934497,7,1010.3023334849921,0.03764718362448992,Lima,Web,Transferencia,18,18-25,42,3,1,Platino,Bajo,1
Premium,11,49.745058714148,24.277335879187024,3,547.1956458556281,0.03182792041553168,Lima,Web,Transferencia,23,18-25,39,4,0,Platino,Bajo,0
Premium,14,47.82841192863143,33.22368055463382,6,669.59776700084,0.032056343364079656,Lima,Web,Tarjeta,26,26-35,42,2,1,Platino,Medio,1
Premium,14,50.58370290817896,37.80564689762214,5,708.1718407145054,0.029904448214183657,Provincia,App,Tarjeta,18,18-25,42,2,1,Platino,Medio,1
Premium,17,43.961410687630455,29.659956086439866,14,747.3439816897177,0.03512661941912842,Provincia,App,Tarjeta,39,36-50,23,2,1,Platino,Bajo,0
Premium,9,46.56794073156962,24.31514711606956,5,419.11146658412656,0.03880634448492119,Lima,Tienda,Tarjeta,34,26-35,35,3,1,Oro,Bajo,0
Premium,12,29.14207561094996,36.111093718626485,13,349.7049073313995,0.03177582127757295,Provincia,Web,Billetera,47,36-50,37,2,1,Platino,Medio,0
Premium,9,59.737262308523675,26.771462519592998,6,537.6353607767131,0.03140339431856029,Lima,App,Tarjeta,33,26-35,24,3,1,Oro,Bajo,0
Premium,15,52.98797780321762,35.46786278573935,2,794.8196670482643,0.028193794262837604,Lima,App,Billetera,27,26-35,42,1,1,Platino,Medio,0
Premium,11,42.265441559665696,23.174981823132732,4,464.9198571563227,0.036779696500988154,Lima,App,Billetera,33,26-35,29,3,1,Oro,Bajo,1
Premium,19,68.98734981355238,35.759148981035814,4,1310.7596464574954,0.029015716139099375,Provincia,Web,Tarjeta,46,36-50,36,3,0,Platino,Bajo,0
Premium,11,50.87016480392386,36.181310499934405,5,559.5718128431625,0.02624517400677195,Lima,Web,Tarjeta,35,26-35,41,3,0,Platino,Bajo,1
Premium,14,39.63856428024803,27.126920096999182,3,554.9398999234725,0.03348209950518643,Lima,App,Billetera,44,36-50,34,3,1,Platino,Bajo,1
Premium,13,58.567374214704586,28.664836349247206,10,761.3758647911596,0.03686340583334642,Provincia,App,Tarjeta,42,36-50,48,2,1,Platino,Bajo,1
Premium,12,53.980482165092624,24.881793210623428,5,647.7657859811115,0.03358062452132131,Lima,App,Tarjeta,29,26-35,54,3,1,Platino,Bajo,1
Premium,11,53.94579985484219,33.937526774410436,4,593.4037984032641,0.03221440370908056,Provincia,App,Tarjeta,30,26-35,30,1,1,Platino,Medio,1
Premium,15,45.7424439534841,31.935812836299345,6,686.1366593022615,0.030589118626872986,Lima,App,Tarjeta,29,26-35,40,2,1,Platino,Bajo,1
Premium,11,54.504957237780346,25.023129647212755,8,599.5545296155838,0.034216324583870555,Lima,Web,Tarjeta,27,26-35,54,4,0,Platino,Bajo,1
Premium,18,47.38241709778905,40.43641137467846,6,852.883507760203,0.02803822516093156,Provincia,App,Tarjeta,22,18-25,24,1,0,Platino,Medio,1
Premium,16,55.559414516458425,27.477779840883624,7,888.9506322633348,0.03615799198515385,Lima,Web,Transferencia,33,26-35,2,3,0,Oro,Bajo,1
Premium,20,30.95055545989361,29.809585375950263,3,619.0111091978722,0.03878617194284397,Provincia,App,Billetera,18,18-25,40,4,0,Platino,Bajo,1
Premium,10,45.661265370208106,38.32910337847948,10,456.61265370208105,0.029137417687872678,Provincia,Web,Tarjeta,28,26-35,26,1,1,Oro,Medio,0
Premium,12,67.22155097808195,25.079970394666663,7,806.6586117369834,0.041363101304081606,Lima,Web,Tarjeta,40,36-50,18,4,0,Oro,Bajo,0
Premium,9,42.32932544599699,28.67448078489564,10,380.9639290139729,0.032908148326969026,Lima,App,Tarjeta,22,18-25,23,1,1,Oro,Medio,1
Premium,10,43.961617025068136,32.74441649339963,3,439.61617025068136,0.02478127833864173,Lima,Web,Tarjeta,47,36-50,14,2,0,Oro,Medio,0
Premium,16,45.52038661550025,32.84548176464289,3,728.326185848004,0.032295705326207215,Lima,App,Efectivo,38,36-50,47,2,1,Platino,Bajo,0
Premium,8,37.85193864111356,22.614644780800077,5,302.8155091289085,0.03618246477868445,Lima,App,Transferencia,48,36-50,45,3,1,Platino,Bajo,1
Premium,19,27.91719223771748,43.091189385342695,8,530.4266525166321,0.032438245777806976,Provincia,App,Tarjeta,50,36-50,28,1,1,Platino,Medio,0
Premium,10,47.69413601476387,29.34482435982662,4,476.9413601476387,0.03241743528491902,Lima,App,Billetera,39,36-50,29,3,1,Oro,Bajo,0
Premium,13,51.35859424081657,34.01524583886266,11,667.6617251306154,0.03176423333636934,Provincia,Web,Transferencia,32,26-35,32,3,1,Platino,Bajo,1
Premium,7,49.474949314613475,40.124319971012824,4,346.32464520229433,0.03031516652386209,Provincia,App,Tarjeta,20,18-25,47,2,0,Platino,Medio,1
Premium,10,48.55121438052113,40.31260332225541,11,485.5121438052113,0.035864575584369764,Provincia,Web,Transferencia,25,18-25,19,2,1,Oro,Medio,0
Premium,19,50.430408708503876,40.31242051385736,2,958.1777654615737,0.027729525195238868,Provincia,Web,Tarjeta,52,51+,28,1,1,Platino,Medio,1
Premium,16,60.22841471550764,26.806744936033663,4,963.6546354481222,0.03151060962625631,Lima,App,Transferencia,21,18-25,42,2,1,Platino,Bajo,1
Premium,14,48.09553814070783,35.11665213458602,3,673.3375339699096,0.030138290626207584,Provincia,App,Tarjeta,32,26-35,27,3,1,Platino,Bajo,1
Premium,14,44.259174229127304,26.007393538054213,2,619.6284392077822,0.0343459058184438,Lima,App,Tarjeta,43,36-50,22,2,1,Platino,Medio,1
Premium,17,47.188745151119136,25.78897104362035,8,802.2086675690254,0.028686875697129202,Lima,App,Billetera,26,26-35,32,3,1,Platino,Bajo,0
Premium,12,55.793467597567755,23.828095570423702,3,669.521611170813,0.03308098849469139,Lima,App,Tarjeta,44,36-50,12,3,1,Oro,Bajo,1
Premium,11,64.1202687854325,28.248512515218373,11,705.3229566397575,0.03141427946216339,Lima,Web,Transferencia,36,36-50,34,4,0,Platino,Bajo,1
Premium,16,43.71856260830822,25.572073867630458,4,699.4970017329315,0.03546013561697537,Lima,App,Tarjeta,35,26-35,27,4,0,Platino,Bajo,0
Premium,8,50.989337870288836,31.698915175360796,6,407.9147029623107,0.03570254834749362,Lima,Web,Transferencia,34,26-35,36,1,1,Oro,Alto,0
Premium,12,53.3835744193596,26.767708944035256,3,640.6028930323151,0.03024381116172351,Lima,App,Tarjeta,26,26-35,23,4,0,Oro,Bajo,0
Premium,12,40.07421993271177,34.928529376557584,7,480.89063919254124,0.03370501026777366,Lima,App,Billetera,39,36-50,35,2,1,Platino,Medio,1
Premium,7,50.20417167212918,25.692814954084888,3,351.42920170490424,0.0351635606364793,Lima,App,Tarjeta,38,36-50,32,4,0,Oro,Bajo,0
Premium,14,35.34326142657905,32.29452211127452,3,494.8056599721067,0.034399192337826505,Provincia,App,Tarjeta,39,36-50,18,3,1,Oro,Bajo,0
Premium,10,32.30949696260601,28.91512343813136,5,323.0949696260601,0.030214347334268633,Lima,App,Tarjeta,42,36-50,21,3,1,Oro,Bajo,0
Premium,14,53.66746407892257,25.883306164846708,13,751.344497104916,0.034349050303615646,Lima,Web,Billetera,33,26-35,42,3,1,Platino,Bajo,1
Premium,11,100.4819852284214,35.456206308448046,6,1105.3018375126353,0.03262958368744713,Provincia,Web,Tarjeta,41,36-50,40,3,0,Platino,Bajo,0
Premium,14,52.02280407621219,32.39230489420799,5,728.3192570669706,0.032211219790246715,Provincia,App,Billetera,41,36-50,13,2,1,Oro,Bajo,0
Premium,9,49.8210502299165,30.44724265592026,7,448.38945206924853,0.03960717078551166,Provincia,Web,Tarjeta,40,36-50,26,2,1,Oro,Medio,1
Premium,19,40.235999513362025,23.65675902236444,13,764.4839907538785,0.037612903427213316,Lima,App,Transferencia,30,26-35,33,4,0,Platino,Bajo,1
Premium,15,49.547456980356635,27.3523420475533,6,743.2118547053495,0.031241375752086922,Lima,App,Efectivo,36,36-50,35,2,1,Platino,Bajo,0
Premium,7,37.668986949851444,20.807125284014163,6,263.6829086489601,0.034735595527158734,Lima,Web,Transferencia,21,18-25,33,3,1,Oro,Bajo,0
Premium,11,63.909723580014,30.378716349225655,2,703.0069593801541,0.029265287865491242,Lima,Web,Transferencia,40,36-50,34,3,0,Platino,Bajo,1
Premium,10,36.440296551400365,31.78854010953164,7,364.40296551400365,0.029498158467542418,Lima,Web,Tarjeta,28,26-35,26,3,0,Oro,Bajo,0
Premium,11,48.04214729031418,27.937405339711518,3,528.463620193456,0.030159083738932575,Lima,App,Tarjeta,34,26-35,32,4,0,Platino,Bajo,0
Premium,12,39.57728411952752,36.909259915866535,5,474.92740943433023,0.02742783264229816,Provincia,Tienda,Efectivo,35,26-35,20,1,1,Oro,Medio,1
Premium,9,55.704211733607956,25.82570101817346,9,501.3379056024716,0.032519551061569285,Lima,Web,Tarjeta,37,36-50,26,3,1,Oro,Bajo,1
Premium,14,46.68568628718497,29.435718872573716,5,653.5996080205896,0.030352103420388316,Lima,App,Tarjeta,21,18-25,9,2,1,Oro,Medio,0
Premium,11,44.8133328037879,32.408451119407744,6,492.9466608416669,0.034191778251797283,Lima,Tienda,Efectivo,44,36-50,19,1,1,Oro,Medio,1
Premium,15,58.532015450515544,38.8485133104335,3,877.9802317577331,0.026070786011113522,Lima,Web,Tarjeta,44,36-50,21,1,1,Platino,Medio,1
Premium,11,50.29430591677552,35.17376133489213,6,553.2373650845308,0.02706293957907466,Lima,Web,Tarjeta,29,26-35,22,3,0,Oro,Bajo,1
Premium,9,55.166444459359674,33.97766160709244,7,496.4980001342371,0.032221019382818634,Lima,Web,Transferencia,26,26-35,37,2,0,Platino,Medio,0
Premium,12,40.186740634825355,28.501403889538935,5,482.24088761790426,0.031094760680520646,Lima,App,Tarjeta,26,26-35,14,3,1,Oro,Bajo,1
Premium,11,35.95183056072493,39.37168617367034,5,395.4701361679742,0.028507983810655932,Provincia,Web,Tarjeta,42,36-50,24,1,1,Oro,Medio,1
Premium,10,51.07207962040134,32.10679844137623,4,510.72079620401337,0.03272403205209676,Provincia,App,Transferencia,33,26-35,36,2,1,Platino,Medio,1
Premium,9,46.81153644505269,25.8654790468413,12,421.3038280054742,0.034446972032521055,Lima,Tienda,Tarjeta,37,36-50,17,3,1,Oro,Bajo,1
Premium,9,56.26434672453944,36.26032285562879,5,506.379120520855,0.02974245775060182,Provincia,App,Tarjeta,32,26-35,43,2,1,Platino,Bajo,1
Premium,15,49.2009154733745,27.495735254713,3,738.0137321006175,0.03201504170311008,Lima,Web,Tarjeta,31,26-35,32,3,1,Platino,Bajo,1
Premium,7,52.0507533923463,32.49592112561333,7,364.35527374642413,0.03169674245727263,Lima,App,Billetera,36,36-50,37,2,1,Oro,Medio,1
Premium,11,33.76617470058757,24.709241223633615,1,371.4279217064633,0.03509118412690991,Lima,Web,Tarjeta,49,36-50,21,3,1,Oro,Bajo,1
Premium,12,68.88436939614257,19.055259725717775,3,826.6124327537109,0.038689234195378404,Lima,App,Tarjeta,26,26-35,22,4,1,Platino,Bajo,1
Premium,11,48.357580149679684,27.43275840031076,12,531.9333816464765,0.03153735733273197,Lima,App,Tarjeta,38,36-50,29,3,1,Platino,Bajo,1
Premium,14,56.97586970339199,25.2261672315828,4,797.6621758474879,0.029660488732122226,Lima,Web,Tarjeta,36,36-50,38,3,1,Platino,Bajo,0
Premium,9,41.63908329780374,24.770436277778057,8,374.7517496802336,0.03297872437481468,Lima,App,Billetera,33,26-35,38,3,1,Platino,Bajo,0
Premium,8,98.35459127543382,37.476506831811456,7,786.8367302034706,0.02832115969536488,Lima,App,Transferencia,45,36-50,34,1,1,Platino,Alto,0
Premium,11,36.97155236475255,36.825604103825754,6,406.687076012278,0.03461614893811847,Provincia,App,Billetera,41,36-50,28,1,1,Oro,Medio,0
Premium,10,54.520678382596714,24.092349178910183,8,545.2067838259671,0.03592484813251672,Lima,App,Tarjeta,34,26-35,22,3,1,Oro,Bajo,1
Premium,14,46.44025915614167,33.51354116224509,7,650.1636281859834,0.03246931503460235,Provincia,App,Billetera,41,36-50,41,2,1,Platino,Medio,1
Premium,15,50.291905039355676,33.241128558171866,5,754.3785755903351,0.032517975159382845,Lima,App,Tarjeta,20,18-25,26,2,1,Platino,Bajo,1
Premium,16,56.97974030130098,38.64422986342933,5,911.6758448208157,0.030021099254249967,Provincia,App,Tarjeta,18,18-25,15,2,0,Platino,Bajo,1
Premium,14,37.6745968877972,29.386948006223275,4,527.4443564291608,0.0348734476247891,Lima,Web,Tarjeta,31,26-35,20,3,1,Oro,Bajo,0
Premium,9,43.15508269387203,29.401728289129014,7,388.3957442448483,0.028486552716329015,Lima,Web,Transferencia,28,26-35,23,1,1,Oro,Medio,0
Premium,10,54.573242810867654,37.664509552213424,3,545.7324281086766,0.0270997195435954,Lima,Web,Billetera,35,26-35,27,1,1,Oro,Medio,0
Premium,9,70.98221474546747,26.616643430308173,6,638.8399327092072,0.03238072697256794,Lima,App,Tarjeta,43,36-50,29,3,1,Oro,Bajo,0
Premium,5,48.61917665338518,38.237696000190354,3,243.0958832669259,0.028777697850973186,Lima,Web,Billetera,35,26-35,16,1,1,Plata,Alto,1
Premium,13,55.91136117923932,40.55807077763307,6,726.8476953301112,0.03593179009457125,Provincia,App,Billetera,41,36-50,25,1,0,Platino,Medio,1
Premium,11,48.930285301415196,34.730729408331484,6,538.2331383155672,0.02921784020848624,Provincia,Web,Tarjeta,44,36-50,26,1,1,Oro,Medio,1
Premium,12,69.422455947563,29.300385701112653,4,833.069471370756,0.02928958473167837,Lima,App,Transferencia,19,18-25,28,4,0,Platino,Bajo,1
Premium,5,32.52778333034745,29.970983265479408,4,162.63891665173725,0.029770488727414023,Lima,App,Tarjeta,39,36-50,22,4,0,Plata,Bajo,0
Premium,10,50.94621044669358,31.91475362911774,13,509.4621044669358,0.03230672184353149,Lima,Web,Billetera,46,36-50,55,3,1,Platino,Bajo,1
Premium,8,33.744559664379395,28.704701422136505,9,269.95647731503516,0.04517272274194217,Provincia,App,Transferencia,44,36-50,26,2,1,Oro,Bajo,0
Premium,7,24.934284294632832,35.72157861595247,9,174.5399900624298,0.03439402373656476,Lima,Web,Tarjeta,36,36-50,24,4,0,Oro,Bajo,1
Premium,7,52.97462053117817,23.74035773240589,2,370.82234371824717,0.0343380038680306,Lima,Web,Billetera,37,36-50,19,3,1,Oro,Bajo,1
Premium,18,51.39497796147459,22.751266837254082,6,925.1096033065426,0.03563127097916865,Lima,App,Tarjeta,35,26-35,38,3,1,Platino,Bajo,0
Premium,16,47.15163062257798,39.551814702601284,2,754.4260899612477,0.03188091431418004,Lima,Web,Billetera,36,36-50,11,1,1,Oro,Medio,0
Premium,17,48.93805909960247,25.172240137379827,3,831.947004693242,0.033621232322903906,Lima,App,Tarjeta,26,26-35,12,3,1,Platino,Bajo,1
Premium,10,80.98299434071258,18.513835205279328,10,809.8299434071258,0.035055537121183006,Lima,App,Billetera,27,26-35,30,3,1,Platino,Bajo,1
Premium,11,47.418248619685656,20.463586108793887,7,521.6007348165422,0.035940712775643584,Lima,App,Tarjeta,39,36-50,35,4,0,Platino,Bajo,1
Premium,12,55.10124361250075,25.2230887677462,3,661.214923350009,0.034657887263189885,Lima,App,Transferencia,33,26-35,29,4,0,Platino,Bajo,0
Premium,14,43.50635180386119,44.58610059331534,7,609.0889252540567,0.02909979975861799,Provincia,App,Tarjeta,35,26-35,50,1,1,Platino,Alto,1
Premium,10,52.95232575040603,32.758057856882225,6,529.5232575040603,0.034462645702390035,Provincia,App,Billetera,43,36-50,25,1,1,Oro,Medio,1
Premium,15,47.61766324944382,32.475202916122605,9,714.2649487416573,0.033949881421559434,Lima,App,Tarjeta,35,26-35,27,1,1,Platino,Medio,1
Premium,13,45.8948151727027,23.935469923218776,7,596.6325972451351,0.03374968388429814,Lima,App,Tarjeta,25,18-25,30,3,1,Platino,Bajo,0
Premium,12,68.18898532200325,29.873423540034867,5,818.267823864039,0.031233426234746075,Lima,Web,Tarjeta,55,51+,30,2,1,Platino,Bajo,1
Premium,11,61.77184963184339,29.29625262201891,9,679.4903459502773,0.03089399644423072,Lima,App,Billetera,32,26-35,29,2,1,Platino,Bajo,0
Premium,10,51.36746647399231,22.660206573470205,3,513.6746647399231,0.045733038074017456,Lima,App,Tarjeta,31,26-35,28,3,1,Oro,Bajo,0
Premium,8,26.957880640560333,30.21528680105763,3,215.66304512448266,0.029355724936523577,Lima,App,Tarjeta,36,36-50,17,3,1,Plata,Bajo,0
Premium,19,46.389907767474305,30.56769635997441,6,881.4082475820118,0.028321307646054013,Lima,App,Billetera,33,26-35,37,4,0,Platino,Bajo,1
Premium,15,77.03027564405083,23.588710949835793,8,1155.4541346607625,0.03590736424398462,Lima,Tienda,Efectivo,38,36-50,40,4,0,Platino,Bajo,0
Premium,15,47.69338333360292,20.35064621604905,5,715.4007500040437,0.03560859778629874,Lima,Web,Tarjeta,32,26-35,25,3,1,Platino,Bajo,0
Premium,13,61.032175720536586,27.284321189016424,6,793.4182843669756,0.0337276775225572,Lima,Web,Tarjeta,45,36-50,30,3,1,Platino,Bajo,1
Premium,13,64.419424019526,35.512232923041125,9,837.4525122538381,0.03480441388293518,Provincia,App,Tarjeta,43,36-50,46,2,1,Platino,Bajo,1
Premium,5,52.18963915855975,28.27996993431523,6,260.94819579279874,0.03157384840277761,Lima,Web,Billetera,52,51+,22,4,0,Plata,Bajo,0
Premium,10,41.58178368131848,29.144716240256205,6,415.8178368131848,0.03974495797046207,Provincia,Tienda,Efectivo,55,51+,32,3,1,Oro,Bajo,1
Premium,10,25.646876682171115,37.57865229950765,5,256.46876682171114,0.03617131391386516,Provincia,App,Billetera,18,18-25,31,1,1,Oro,Medio,0
Premium,13,56.84163208608955,38.66576718381523,8,738.9412171191641,0.02807601398813467,Lima,App,Transferencia,39,36-50,46,2,1,Platino,Medio,0
Premium,11,41.85243997176452,32.69694680519411,5,460.3768396894097,0.035441713497986325,Lima,App,Tarjeta,25,18-25,49,3,0,Platino,Bajo,1
Premium,8,51.76150451887692,29.629025455036842,4,414.09203615101535,0.028793314099518602,Lima,Tienda,Efectivo,49,36-50,38,2,1,Platino,Medio,0
Premium,10,37.50179660410636,28.97931443185076,10,375.0179660410636,0.03118566534964946,Lima,App,Tarjeta,37,36-50,65,2,1,Platino,Medio,0
Premium,13,76.81072056079073,22.66272834042049,4,998.5393672902794,0.03910497035596579,Lima,Web,Tarjeta,31,26-35,30,4,0,Platino,Bajo,1
Premium,10,111.00952153576388,38.7624379688975,7,1110.0952153576388,0.030389606067806725,Lima,App,Billetera,25,18-25,1,2,0,Oro,Medio,1
Premium,9,52.68593581044298,33.86855620206885,11,474.1734222939868,0.03262962320001762,Provincia,Web,Tarjeta,32,26-35,25,2,1,Oro,Medio,0
Premium,15,38.85177812647586,34.486326265513505,8,582.7766718971378,0.033745479436855554,Provincia,App,Billetera,28,26-35,25,3,1,Platino,Bajo,1
Premium,10,61.96910948761352,36.519069533499135,10,619.6910948761353,0.03151107786737653,Lima,Web,Billetera,48,36-50,46,2,1,Platino,Medio,0
Premium,10,44.03105215268029,33.01224341723528,7,440.31052152680286,0.030841446769657554,Lima,Web,Billetera,38,36-50,28,2,1,Oro,Medio,0
Premium,13,33.255305395467545,35.49126068807962,7,432.31897014107807,0.03019070672470617,Provincia,App,Tarjeta,26,26-35,43,1,1,Platino,Medio,0
