dFecha,ID,Target,cNivelEducacion,cNivelEducacion_label,NivelEducacion_grupo,cGenero,cGenero_label,nEdad,cEstadoCivil,cEstadoCivil_label,cRelaciónConJefe_Hogar,cRelaciónConJefe_Hogar_label,Distrito,Provincia,Departamento,nNumMienbrosHogar,cEstratoSocial,cEstratoSocial_label,cCondicionVivienda,cCondicionVivienda_label,nNumHabitaciones
2024-06-01,15074,1,6,secundaria completa,secundaria,1,Hombre,51,1,conviviente,1,Jefe/Jefa,Puerto Inca,Puerto Inca,Huanuco,2,5,E,2,"Propia, totalmente pagada",5
2024-06-01,15074,1,3,primaria incompleta,primaria,2,Mujer,37,1,conviviente,2,Esposo(a)/compañero(a),Puerto Inca,Puerto Inca,Huanuco,2,5,E,2,"Propia, totalmente pagada",5
2024-06-01,15075,1,4,primaria completa,primaria,1,Hombre,64,5,separado(a),1,Jefe/Jefa,Puerto Inca,Puerto Inca,Huanuco,1,5,E,2,"Propia, totalmente pagada",2
2024-06-01,15076,1,6,secundaria completa,secundaria,1,Hombre,64,1,conviviente,1,Jefe/Jefa,Puerto Inca,Puerto Inca,Huanuco,2,5,E,2,"Propia, totalmente pagada",4
2024-06-01,15076,1,5,secundaria incompleta,secundaria,2,Mujer,57,1,conviviente,2,Esposo(a)/compañero(a),Puerto Inca,Puerto Inca,Huanuco,2,5,E,2,"Propia, totalmente pagada",4
2024-06-01,15077,1,10,superior universitaria completa,superior,1,Hombre,51,2,casado(a),1,Jefe/Jefa,Castillo Grande,Leoncio Prado,Huanuco,4,5,E,2,"Propia, totalmente pagada",4
2024-06-01,15077,1,10,superior universitaria completa,superior,2,Mujer,52,2,casado(a),2,Esposo(a)/compañero(a),Castillo Grande,Leoncio Prado,Huanuco,4,5,E,2,"Propia, totalmente pagada",4
2024-06-01,15077,0,5,secundaria incompleta,secundaria,1,Hombre,14,6,soltero(a),3,Hijo(a)/Hijastro(a),Castillo Grande,Leoncio Prado,Huanuco,4,5,E,2,"Propia, totalmente pagada",4
2024-06-01,15077,0,6,secundaria completa,secundaria,2,Mujer,71,3,viudo(a),6,Padres/Suegros,Castillo Grande,Leoncio Prado,Huanuco,4,5,E,2,"Propia, totalmente pagada",4
2024-06-01,15078,0,4,primaria completa,primaria,1,Hombre,86,2,casado(a),1,Jefe/Jefa,Castillo Grande,Leoncio Prado,Huanuco,4,5,E,2,"Propia, totalmente pagada",6
2024-06-01,15078,0,1,sin nivel,sin nivel,2,Mujer,79,2,casado(a),2,Esposo(a)/compañero(a),Castillo Grande,Leoncio Prado,Huanuco,4,5,E,2,"Propia, totalmente pagada",6
2024-06-01,15078,1,4,primaria completa,primaria,2,Mujer,59,5,separado(a),3,Hijo(a)/Hijastro(a),Castillo Grande,Leoncio Prado,Huanuco,4,5,E,2,"Propia, totalmente pagada",6
2024-06-01,15078,1,9,superior universitaria incompleta,superior,1,Hombre,29,6,soltero(a),5,Nieto(a),Castillo Grande,Leoncio Prado,Huanuco,4,5,E,2,"Propia, totalmente pagada",6
2024-06-01,15079,1,8,superior no universitaria completa,superior,2,Mujer,60,5,separado(a),1,Jefe/Jefa,Castillo Grande,Leoncio Prado,Huanuco,2,5,E,2,"Propia, totalmente pagada",4
2024-06-01,15079,1,7,superior no universitaria incompleta,superior,1,Hombre,25,6,soltero(a),3,Hijo(a)/Hijastro(a),Castillo Grande,Leoncio Prado,Huanuco,2,5,E,2,"Propia, totalmente pagada",4
2024-06-01,15080,1,3,primaria incompleta,primaria,2,Mujer,55,5,separado(a),1,Jefe/Jefa,Castillo Grande,Leoncio Prado,Huanuco,3,5,E,2,"Propia, totalmente pagada",3
2024-06-01,15080,0,9,superior universitaria incompleta,superior,2,Mujer,21,6,soltero(a),3,Hijo(a)/Hijastro(a),Castillo Grande,Leoncio Prado,Huanuco,3,5,E,2,"Propia, totalmente pagada",3
2024-06-01,15080,0,5,secundaria incompleta,secundaria,2,Mujer,16,6,soltero(a),3,Hijo(a)/Hijastro(a),Castillo Grande,Leoncio Prado,Huanuco,3,5,E,2,"Propia, totalmente pagada",3
2024-06-01,15081,1,6,secundaria completa,secundaria,2,Mujer,46,5,separado(a),1,Jefe/Jefa,Castillo Grande,Leoncio Prado,Huanuco,3,5,E,6,Cedida por otro hogar o institución,1
2024-06-01,15081,0,5,secundaria incompleta,secundaria,2,Mujer,14,6,soltero(a),3,Hijo(a)/Hijastro(a),Castillo Grande,Leoncio Prado,Huanuco,3,5,E,6,Cedida por otro hogar o institución,1
2024-06-01,15082,1,4,primaria completa,primaria,1,Hombre,47,2,casado(a),1,Jefe/Jefa,Margos,Huanuco,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15082,1,3,primaria incompleta,primaria,2,Mujer,38,2,casado(a),2,Esposo(a)/compañero(a),Margos,Huanuco,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15083,1,4,primaria completa,primaria,1,Hombre,38,1,conviviente,1,Jefe/Jefa,Margos,Huanuco,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15083,1,5,secundaria incompleta,secundaria,2,Mujer,34,1,conviviente,2,Esposo(a)/compañero(a),Margos,Huanuco,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15083,1,5,secundaria incompleta,secundaria,1,Hombre,16,6,soltero(a),3,Hijo(a)/Hijastro(a),Margos,Huanuco,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15084,1,3,primaria incompleta,primaria,1,Hombre,69,6,soltero(a),1,Jefe/Jefa,Margos,Huanuco,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15084,1,5,secundaria incompleta,secundaria,1,Hombre,60,6,soltero(a),11,Hermano(a),Margos,Huanuco,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15085,1,4,primaria completa,primaria,2,Mujer,30,6,soltero(a),1,Jefe/Jefa,Margos,Huanuco,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15085,1,5,secundaria incompleta,secundaria,1,Hombre,14,6,soltero(a),3,Hijo(a)/Hijastro(a),Margos,Huanuco,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15086,1,4,primaria completa,primaria,1,Hombre,39,1,conviviente,1,Jefe/Jefa,Margos,Huanuco,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15086,1,4,primaria completa,primaria,2,Mujer,30,1,conviviente,2,Esposo(a)/compañero(a),Margos,Huanuco,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15087,1,7,superior no universitaria incompleta,superior,1,Hombre,50,2,casado(a),1,Jefe/Jefa,Margos,Huanuco,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",4
2024-06-01,15087,1,3,primaria incompleta,primaria,2,Mujer,47,2,casado(a),2,Esposo(a)/compañero(a),Margos,Huanuco,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",4
2024-06-01,15087,0,7,superior no universitaria incompleta,superior,1,Hombre,19,6,soltero(a),3,Hijo(a)/Hijastro(a),Margos,Huanuco,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",4
2024-06-01,15088,1,4,primaria completa,primaria,1,Hombre,32,1,conviviente,1,Jefe/Jefa,Margos,Huanuco,Huanuco,8,6,Rural,2,"Propia, totalmente pagada",4
2024-06-01,15088,1,3,primaria incompleta,primaria,2,Mujer,34,1,conviviente,2,Esposo(a)/compañero(a),Margos,Huanuco,Huanuco,8,6,Rural,2,"Propia, totalmente pagada",4
2024-06-01,15088,0,1,sin nivel,sin nivel,2,Mujer,72,3,viudo(a),6,Padres/Suegros,Margos,Huanuco,Huanuco,8,6,Rural,2,"Propia, totalmente pagada",4
2024-06-01,15089,1,3,primaria incompleta,primaria,1,Hombre,48,3,viudo(a),1,Jefe/Jefa,Margos,Huanuco,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15089,1,6,secundaria completa,secundaria,2,Mujer,20,6,soltero(a),3,Hijo(a)/Hijastro(a),Margos,Huanuco,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15090,1,5,secundaria incompleta,secundaria,1,Hombre,66,2,casado(a),1,Jefe/Jefa,Aparicio Pomares,Yarowilca,Huanuco,1,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15091,1,1,sin nivel,sin nivel,1,Hombre,86,2,casado(a),1,Jefe/Jefa,Aparicio Pomares,Yarowilca,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15091,1,1,sin nivel,sin nivel,2,Mujer,88,2,casado(a),2,Esposo(a)/compañero(a),Aparicio Pomares,Yarowilca,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15092,1,4,primaria completa,primaria,1,Hombre,57,1,conviviente,1,Jefe/Jefa,Aparicio Pomares,Yarowilca,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",6
2024-06-01,15092,1,3,primaria incompleta,primaria,2,Mujer,53,1,conviviente,2,Esposo(a)/compañero(a),Aparicio Pomares,Yarowilca,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",6
2024-06-01,15092,1,4,primaria completa,primaria,1,Hombre,15,6,soltero(a),3,Hijo(a)/Hijastro(a),Aparicio Pomares,Yarowilca,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",6
2024-06-01,15093,1,4,primaria completa,primaria,1,Hombre,66,2,casado(a),1,Jefe/Jefa,Aparicio Pomares,Yarowilca,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15093,1,1,sin nivel,sin nivel,2,Mujer,62,2,casado(a),2,Esposo(a)/compañero(a),Aparicio Pomares,Yarowilca,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15094,1,5,secundaria incompleta,secundaria,1,Hombre,33,1,conviviente,1,Jefe/Jefa,Aparicio Pomares,Yarowilca,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15094,1,4,primaria completa,primaria,2,Mujer,35,1,conviviente,2,Esposo(a)/compañero(a),Aparicio Pomares,Yarowilca,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15094,1,5,secundaria incompleta,secundaria,1,Hombre,17,6,soltero(a),3,Hijo(a)/Hijastro(a),Aparicio Pomares,Yarowilca,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15095,1,5,secundaria incompleta,secundaria,1,Hombre,33,5,separado(a),1,Jefe/Jefa,Aparicio Pomares,Yarowilca,Huanuco,1,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15096,1,3,primaria incompleta,primaria,2,Mujer,42,5,separado(a),1,Jefe/Jefa,Aparicio Pomares,Yarowilca,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",6
2024-06-01,15096,1,9,superior universitaria incompleta,superior,2,Mujer,36,6,soltero(a),11,Hermano(a),Aparicio Pomares,Yarowilca,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",6
2024-06-01,15097,1,6,secundaria completa,secundaria,1,Hombre,38,1,conviviente,1,Jefe/Jefa,Aparicio Pomares,Yarowilca,Huanuco,7,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15097,1,6,secundaria completa,secundaria,2,Mujer,37,1,conviviente,2,Esposo(a)/compañero(a),Aparicio Pomares,Yarowilca,Huanuco,7,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15097,0,5,secundaria incompleta,secundaria,1,Hombre,15,6,soltero(a),3,Hijo(a)/Hijastro(a),Aparicio Pomares,Yarowilca,Huanuco,7,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15098,1,6,secundaria completa,secundaria,1,Hombre,40,1,conviviente,1,Jefe/Jefa,Jesus,Lauricocha,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15098,1,5,secundaria incompleta,secundaria,2,Mujer,36,1,conviviente,2,Esposo(a)/compañero(a),Jesus,Lauricocha,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15098,1,5,secundaria incompleta,secundaria,2,Mujer,15,6,soltero(a),3,Hijo(a)/Hijastro(a),Jesus,Lauricocha,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15099,1,3,primaria incompleta,primaria,2,Mujer,71,3,viudo(a),1,Jefe/Jefa,Jesus,Lauricocha,Huanuco,1,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15100,1,5,secundaria incompleta,secundaria,1,Hombre,63,2,casado(a),1,Jefe/Jefa,Jesus,Lauricocha,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15100,1,3,primaria incompleta,primaria,2,Mujer,59,2,casado(a),2,Esposo(a)/compañero(a),Jesus,Lauricocha,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15100,0,9,superior universitaria incompleta,superior,2,Mujer,19,6,soltero(a),5,Nieto(a),Jesus,Lauricocha,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15101,1,4,primaria completa,primaria,1,Hombre,74,2,casado(a),1,Jefe/Jefa,Jesus,Lauricocha,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15101,1,5,secundaria incompleta,secundaria,2,Mujer,68,2,casado(a),2,Esposo(a)/compañero(a),Jesus,Lauricocha,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15102,1,4,primaria completa,primaria,2,Mujer,53,5,separado(a),1,Jefe/Jefa,Rondos,Lauricocha,Huanuco,1,6,Rural,6,Cedida por otro hogar o institución,1
2024-06-01,15103,1,3,primaria incompleta,primaria,1,Hombre,36,1,conviviente,1,Jefe/Jefa,Rondos,Lauricocha,Huanuco,7,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15103,1,1,sin nivel,sin nivel,2,Mujer,36,1,conviviente,2,Esposo(a)/compañero(a),Rondos,Lauricocha,Huanuco,7,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15103,1,5,secundaria incompleta,secundaria,2,Mujer,16,6,soltero(a),3,Hijo(a)/Hijastro(a),Rondos,Lauricocha,Huanuco,7,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15104,1,1,sin nivel,sin nivel,1,Hombre,47,6,soltero(a),1,Jefe/Jefa,Rondos,Lauricocha,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15104,1,5,secundaria incompleta,secundaria,1,Hombre,19,6,soltero(a),7,Otros parientes,Rondos,Lauricocha,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15105,1,3,primaria incompleta,primaria,1,Hombre,44,2,casado(a),1,Jefe/Jefa,Rondos,Lauricocha,Huanuco,8,6,Rural,6,Cedida por otro hogar o institución,4
2024-06-01,15105,1,4,primaria completa,primaria,2,Mujer,38,2,casado(a),2,Esposo(a)/compañero(a),Rondos,Lauricocha,Huanuco,8,6,Rural,6,Cedida por otro hogar o institución,4
2024-06-01,15105,1,6,secundaria completa,secundaria,1,Hombre,19,6,soltero(a),3,Hijo(a)/Hijastro(a),Rondos,Lauricocha,Huanuco,8,6,Rural,6,Cedida por otro hogar o institución,4
2024-06-01,15105,0,6,secundaria completa,secundaria,1,Hombre,17,6,soltero(a),3,Hijo(a)/Hijastro(a),Rondos,Lauricocha,Huanuco,8,6,Rural,6,Cedida por otro hogar o institución,4
2024-06-01,15105,1,5,secundaria incompleta,secundaria,2,Mujer,15,6,soltero(a),3,Hijo(a)/Hijastro(a),Rondos,Lauricocha,Huanuco,8,6,Rural,6,Cedida por otro hogar o institución,4
2024-06-01,15106,1,3,primaria incompleta,primaria,2,Mujer,60,3,viudo(a),1,Jefe/Jefa,Rondos,Lauricocha,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15106,0,7,superior no universitaria incompleta,superior,2,Mujer,20,6,soltero(a),3,Hijo(a)/Hijastro(a),Rondos,Lauricocha,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15107,1,4,primaria completa,primaria,1,Hombre,70,3,viudo(a),1,Jefe/Jefa,Rondos,Lauricocha,Huanuco,1,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15108,1,5,secundaria incompleta,secundaria,2,Mujer,44,5,separado(a),1,Jefe/Jefa,Pueblo Nuevo,Leoncio Prado,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",4
2024-06-01,15108,0,5,secundaria incompleta,secundaria,1,Hombre,14,6,soltero(a),3,Hijo(a)/Hijastro(a),Pueblo Nuevo,Leoncio Prado,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",4
2024-06-01,15109,1,5,secundaria incompleta,secundaria,1,Hombre,57,5,separado(a),1,Jefe/Jefa,Pueblo Nuevo,Leoncio Prado,Huanuco,1,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15110,1,3,primaria incompleta,primaria,1,Hombre,64,2,casado(a),1,Jefe/Jefa,Pueblo Nuevo,Leoncio Prado,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15110,1,1,sin nivel,sin nivel,2,Mujer,62,2,casado(a),2,Esposo(a)/compañero(a),Pueblo Nuevo,Leoncio Prado,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15110,1,6,secundaria completa,secundaria,2,Mujer,22,6,soltero(a),3,Hijo(a)/Hijastro(a),Pueblo Nuevo,Leoncio Prado,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15111,1,3,primaria incompleta,primaria,1,Hombre,47,1,conviviente,1,Jefe/Jefa,Pueblo Nuevo,Leoncio Prado,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",5
2024-06-01,15111,1,3,primaria incompleta,primaria,2,Mujer,46,1,conviviente,2,Esposo(a)/compañero(a),Pueblo Nuevo,Leoncio Prado,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",5
2024-06-01,15111,1,7,superior no universitaria incompleta,superior,2,Mujer,18,6,soltero(a),3,Hijo(a)/Hijastro(a),Pueblo Nuevo,Leoncio Prado,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",5
2024-06-01,15112,1,3,primaria incompleta,primaria,1,Hombre,54,5,separado(a),1,Jefe/Jefa,Pueblo Nuevo,Leoncio Prado,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15112,0,5,secundaria incompleta,secundaria,2,Mujer,17,1,conviviente,3,Hijo(a)/Hijastro(a),Pueblo Nuevo,Leoncio Prado,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15112,1,5,secundaria incompleta,secundaria,1,Hombre,23,1,conviviente,4,Yerno/Nuera,Pueblo Nuevo,Leoncio Prado,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15113,1,5,secundaria incompleta,secundaria,1,Hombre,70,1,conviviente,1,Jefe/Jefa,Pueblo Nuevo,Leoncio Prado,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15113,0,3,primaria incompleta,primaria,2,Mujer,66,1,conviviente,2,Esposo(a)/compañero(a),Pueblo Nuevo,Leoncio Prado,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15113,0,7,superior no universitaria incompleta,superior,2,Mujer,20,6,soltero(a),3,Hijo(a)/Hijastro(a),Pueblo Nuevo,Leoncio Prado,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15114,1,6,secundaria completa,secundaria,1,Hombre,32,1,conviviente,1,Jefe/Jefa,Pueblo Nuevo,Leoncio Prado,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15114,0,3,primaria incompleta,primaria,2,Mujer,26,1,conviviente,2,Esposo(a)/compañero(a),Pueblo Nuevo,Leoncio Prado,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15115,1,4,primaria completa,primaria,1,Hombre,36,1,conviviente,1,Jefe/Jefa,Pueblo Nuevo,Leoncio Prado,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15115,1,4,primaria completa,primaria,2,Mujer,33,1,conviviente,2,Esposo(a)/compañero(a),Pueblo Nuevo,Leoncio Prado,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15115,1,6,secundaria completa,secundaria,2,Mujer,17,6,soltero(a),3,Hijo(a)/Hijastro(a),Pueblo Nuevo,Leoncio Prado,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15116,1,4,primaria completa,primaria,1,Hombre,35,2,casado(a),1,Jefe/Jefa,Codo del Pozuzo,Puerto Inca,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",5
2024-06-01,15116,1,5,secundaria incompleta,secundaria,2,Mujer,34,2,casado(a),2,Esposo(a)/compañero(a),Codo del Pozuzo,Puerto Inca,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",5
2024-06-01,15117,0,3,primaria incompleta,primaria,1,Hombre,73,3,viudo(a),1,Jefe/Jefa,Codo del Pozuzo,Puerto Inca,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15117,1,5,secundaria incompleta,secundaria,1,Hombre,38,6,soltero(a),3,Hijo(a)/Hijastro(a),Codo del Pozuzo,Puerto Inca,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15118,1,3,primaria incompleta,primaria,1,Hombre,42,1,conviviente,1,Jefe/Jefa,Codo del Pozuzo,Puerto Inca,Huanuco,1,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15119,1,3,primaria incompleta,primaria,1,Hombre,55,1,conviviente,1,Jefe/Jefa,Codo del Pozuzo,Puerto Inca,Huanuco,5,6,Rural,6,Cedida por otro hogar o institución,1
2024-06-01,15119,0,1,sin nivel,sin nivel,2,Mujer,34,1,conviviente,2,Esposo(a)/compañero(a),Codo del Pozuzo,Puerto Inca,Huanuco,5,6,Rural,6,Cedida por otro hogar o institución,1
2024-06-01,15120,1,3,primaria incompleta,primaria,1,Hombre,71,5,separado(a),1,Jefe/Jefa,Codo del Pozuzo,Puerto Inca,Huanuco,1,6,Rural,6,Cedida por otro hogar o institución,2
2024-06-01,15121,1,1,sin nivel,sin nivel,2,Mujer,39,5,separado(a),1,Jefe/Jefa,Codo del Pozuzo,Puerto Inca,Huanuco,6,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15121,1,1,sin nivel,sin nivel,1,Hombre,74,5,separado(a),6,Padres/Suegros,Codo del Pozuzo,Puerto Inca,Huanuco,6,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15122,1,1,sin nivel,sin nivel,1,Hombre,59,2,casado(a),1,Jefe/Jefa,Codo del Pozuzo,Puerto Inca,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",4
2024-06-01,15122,1,5,secundaria incompleta,secundaria,2,Mujer,50,2,casado(a),2,Esposo(a)/compañero(a),Codo del Pozuzo,Puerto Inca,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",4
2024-06-01,15123,1,3,primaria incompleta,primaria,1,Hombre,46,1,conviviente,1,Jefe/Jefa,Codo del Pozuzo,Puerto Inca,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",4
2024-06-01,15123,0,3,primaria incompleta,primaria,2,Mujer,55,1,conviviente,2,Esposo(a)/compañero(a),Codo del Pozuzo,Puerto Inca,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",4
2024-06-01,15123,0,5,secundaria incompleta,secundaria,1,Hombre,19,6,soltero(a),3,Hijo(a)/Hijastro(a),Codo del Pozuzo,Puerto Inca,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",4
2024-06-01,15124,1,3,primaria incompleta,primaria,1,Hombre,35,1,conviviente,1,Jefe/Jefa,Puerto Inca,Puerto Inca,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15124,1,6,secundaria completa,secundaria,2,Mujer,32,1,conviviente,2,Esposo(a)/compañero(a),Puerto Inca,Puerto Inca,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15125,1,1,sin nivel,sin nivel,1,Hombre,67,3,viudo(a),1,Jefe/Jefa,Puerto Inca,Puerto Inca,Huanuco,1,6,Rural,6,Cedida por otro hogar o institución,2
2024-06-01,15126,1,5,secundaria incompleta,secundaria,1,Hombre,20,1,conviviente,1,Jefe/Jefa,Puerto Inca,Puerto Inca,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15126,1,6,secundaria completa,secundaria,2,Mujer,20,1,conviviente,2,Esposo(a)/compañero(a),Puerto Inca,Puerto Inca,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",1
2024-06-01,15127,1,5,secundaria incompleta,secundaria,1,Hombre,42,2,casado(a),1,Jefe/Jefa,Puerto Inca,Puerto Inca,Huanuco,6,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15127,1,3,primaria incompleta,primaria,2,Mujer,37,2,casado(a),2,Esposo(a)/compañero(a),Puerto Inca,Puerto Inca,Huanuco,6,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15127,1,5,secundaria incompleta,secundaria,1,Hombre,20,6,soltero(a),3,Hijo(a)/Hijastro(a),Puerto Inca,Puerto Inca,Huanuco,6,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15127,0,5,secundaria incompleta,secundaria,1,Hombre,14,6,soltero(a),3,Hijo(a)/Hijastro(a),Puerto Inca,Puerto Inca,Huanuco,6,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15128,1,1,sin nivel,sin nivel,2,Mujer,75,3,viudo(a),1,Jefe/Jefa,Puerto Inca,Puerto Inca,Huanuco,1,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15129,1,5,secundaria incompleta,secundaria,1,Hombre,39,2,casado(a),1,Jefe/Jefa,Puerto Inca,Puerto Inca,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15129,0,3,primaria incompleta,primaria,2,Mujer,36,2,casado(a),2,Esposo(a)/compañero(a),Puerto Inca,Puerto Inca,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",2
2024-06-01,15130,1,7,superior no universitaria incompleta,superior,2,Mujer,42,1,conviviente,1,Jefe/Jefa,Puerto Inca,Puerto Inca,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",4
2024-06-01,15130,1,3,primaria incompleta,primaria,1,Hombre,40,1,conviviente,2,Esposo(a)/compañero(a),Puerto Inca,Puerto Inca,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",4
2024-06-01,15131,1,7,superior no universitaria incompleta,superior,1,Hombre,41,1,conviviente,1,Jefe/Jefa,Puerto Inca,Puerto Inca,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15131,1,7,superior no universitaria incompleta,superior,2,Mujer,23,1,conviviente,2,Esposo(a)/compañero(a),Puerto Inca,Puerto Inca,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",3
2024-06-01,15132,1,10,superior universitaria completa,superior,1,Hombre,40,1,conviviente,1,Jefe/Jefa,Huanuco,Huanuco,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",5
2024-06-01,15132,1,10,superior universitaria completa,superior,2,Mujer,37,1,conviviente,2,Esposo(a)/compañero(a),Huanuco,Huanuco,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",5
